chantype,com_mech,num_procs,num_prod,num_cons,iterations,capacity,is_receiver,rank,byte,byte_indi,time,bandwidth,implementation,node
PT2PT,SPSC,2,1,1,10,2,Producer,1,4,4,0.000008141,0.000457591,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,8,8,0.000008536,0.000872883,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,8,8,0.000008536,0.000872884,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,16,16,0.000008294,0.001796554,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,16,16,0.000008294,0.001796556,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,32,32,0.000014592,0.002042388,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,32,32,0.000014592,0.002042388,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,64,64,0.000027844,0.002140679,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,64,64,0.000027844,0.002140679,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,128,128,0.000054484,0.002187981,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,128,128,0.000054484,0.002187981,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,256,256,0.000107715,0.002213429,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,256,256,0.000107715,0.002213428,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,512,512,0.000216896,0.002198463,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,512,512,0.000216896,0.002198464,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,1024,1024,0.000421353,0.002263360,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,1024,1024,0.000421353,0.002263359,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,2048,2048,0.000842277,0.002264516,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,2048,2048,0.000842277,0.002264516,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,4096,4096,0.001648105,0.002314596,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,4096,4096,0.001648105,0.002314596,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,8192,8192,0.003194057,0.002388622,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,8192,8192,0.003194057,0.002388622,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,16384,16384,0.006140357,0.002485000,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,16384,16384,0.006140357,0.002485000,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,32768,32768,0.014599518,0.002090314,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,32768,32768,0.014599521,0.002090314,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,65536,65536,0.028201205,0.002164275,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,65536,65536,0.028201203,0.002164275,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,131072,131072,0.056254974,0.002169947,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,131072,131072,0.056254969,0.002169947,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,262144,262144,0.112461787,0.002170876,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,262144,262144,0.112461763,0.002170877,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,524288,524288,0.224928627,0.002170828,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,524288,524288,0.224928668,0.002170827,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,1048576,1048576,0.449695305,0.002171609,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,1048576,1048576,0.449695258,0.002171610,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,2097152,2097152,0.899274522,0.002171890,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,2097152,2097152,0.899274595,0.002171889,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,4194304,4194304,1.798887707,0.002171481,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,4194304,4194304,1.798887618,0.002171481,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Consumer,0,8388608,8388608,3.596663742,0.002172152,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,2,Producer,1,8388608,8388608,3.596663683,0.002172152,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,4,4,0.000010741,0.000346832,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,4,4,0.000010741,0.000346832,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,8,8,0.000010703,0.000696127,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,8,8,0.000010703,0.000696127,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,16,16,0.000010101,0.001475187,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,16,16,0.000010101,0.001475187,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,32,32,0.000017843,0.001670234,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,32,32,0.000017843,0.001670234,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,64,64,0.000032913,0.001811003,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,64,64,0.000032912,0.001811004,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,128,128,0.000062843,0.001896932,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,128,128,0.000062843,0.001896932,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,256,256,0.000123328,0.001933212,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,256,256,0.000123328,0.001933212,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,512,512,0.000245568,0.001941772,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,512,512,0.000245568,0.001941772,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,1024,1024,0.000486980,0.001958344,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,1024,1024,0.000486980,0.001958344,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,2048,2048,0.000951537,0.002004493,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,2048,2048,0.000951537,0.002004493,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,4096,4096,0.001839873,0.002073348,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,4096,4096,0.001839873,0.002073348,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,8192,8192,0.003518366,0.002168448,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,8192,8192,0.003518367,0.002168448,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,16384,16384,0.006632215,0.002300708,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,16384,16384,0.006632215,0.002300708,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,32768,32768,0.012587287,0.002424476,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,32768,32768,0.012587293,0.002424475,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,65536,65536,0.025097151,0.002431956,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,65536,65536,0.025097154,0.002431955,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,131072,131072,0.050161163,0.002433562,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,131072,131072,0.050161154,0.002433563,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,262144,262144,0.100323821,0.002433526,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,262144,262144,0.100323844,0.002433525,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,524288,524288,0.200447559,0.002435955,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,524288,524288,0.200447452,0.002435956,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,1048576,1048576,0.401263866,0.002433717,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,1048576,1048576,0.401263722,0.002433717,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,2097152,2097152,0.801828747,0.002435838,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,2097152,2097152,0.801828836,0.002435838,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,4194304,4194304,1.603632466,0.002435876,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,4194304,4194304,1.603632897,0.002435875,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Consumer,0,8388608,8388608,3.219831358,0.002426369,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,4,Producer,1,8388608,8388608,3.219830746,0.002426370,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,4,4,0.000009141,0.000407554,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,4,4,0.000009141,0.000407554,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,8,8,0.000008421,0.000884730,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,8,8,0.000008421,0.000884731,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,16,16,0.000006894,0.002161499,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,16,16,0.000006894,0.002161500,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,32,32,0.000013087,0.002277212,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,32,32,0.000013087,0.002277211,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,64,64,0.000024858,0.002397805,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,64,64,0.000024858,0.002397806,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,128,128,0.000048765,0.002444582,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,128,128,0.000048765,0.002444581,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,256,256,0.000098753,0.002414292,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,256,256,0.000098753,0.002414292,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,512,512,0.000192392,0.002478463,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,512,512,0.000192392,0.002478463,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,1024,1024,0.000391067,0.002438647,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,1024,1024,0.000391067,0.002438648,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,2048,2048,0.000754840,0.002526825,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,2048,2048,0.000754840,0.002526826,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,4096,4096,0.001483160,0.002572007,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,4096,4096,0.001483159,0.002572008,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,8192,8192,0.002870496,0.002657866,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,8192,8192,0.002870496,0.002657866,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,16384,16384,0.005989385,0.002547639,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,16384,16384,0.005989387,0.002547638,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,32768,32768,0.013248554,0.002303465,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,32768,32768,0.013248550,0.002303466,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,65536,65536,0.024962243,0.002445099,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,65536,65536,0.024962245,0.002445099,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,131072,131072,0.049834049,0.002449536,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,131072,131072,0.049834045,0.002449536,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,262144,262144,0.099717929,0.002448312,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,262144,262144,0.099717962,0.002448311,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,524288,524288,0.199351398,0.002449350,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,524288,524288,0.199351405,0.002449349,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,1048576,1048576,0.398778289,0.002448886,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,1048576,1048576,0.398778214,0.002448886,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,2097152,2097152,0.797395379,0.002449381,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,2097152,2097152,0.797395356,0.002449381,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,4194304,4194304,1.594355420,0.002450050,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,4194304,4194304,1.594354688,0.002450051,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Consumer,0,8388608,8388608,3.188717969,0.002450044,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,8,Producer,1,8388608,8388608,3.188717549,0.002450045,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,4,4,0.000010541,0.000353420,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,4,4,0.000010541,0.000353420,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,8,8,0.000009830,0.000757935,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,8,8,0.000009830,0.000757936,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,16,16,0.000007550,0.001973768,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,16,16,0.000007550,0.001973769,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,32,32,0.000014283,0.002086486,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,32,32,0.000014284,0.002086485,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,64,64,0.000025143,0.002370626,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,64,64,0.000025143,0.002370626,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,128,128,0.000048952,0.002435218,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,128,128,0.000048952,0.002435219,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,256,256,0.000095718,0.002490833,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,256,256,0.000095718,0.002490833,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,512,512,0.000189789,0.002512457,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,512,512,0.000189789,0.002512457,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,1024,1024,0.000408156,0.002336544,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,1024,1024,0.000408156,0.002336544,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,2048,2048,0.000740777,0.002574795,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,2048,2048,0.000740777,0.002574795,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,4096,4096,0.001449921,0.002630968,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,4096,4096,0.001449921,0.002630968,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,8192,8192,0.002812766,0.002712417,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,8192,8192,0.002812767,0.002712417,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,16384,16384,0.005391907,0.002829943,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,16384,16384,0.005391905,0.002829944,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,32768,32768,0.010358480,0.002946144,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,32768,32768,0.010358481,0.002946144,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,65536,65536,0.020572320,0.002966858,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,65536,65536,0.020572316,0.002966859,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,131072,131072,0.041146839,0.002966700,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,131072,131072,0.041146816,0.002966701,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,262144,262144,0.082424260,0.002962000,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,262144,262144,0.082424275,0.002961999,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,524288,524288,0.196417322,0.002485938,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,524288,524288,0.196417213,0.002485939,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,1048576,1048576,0.399738961,0.002443001,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,1048576,1048576,0.399738812,0.002443001,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,2097152,2097152,0.799497872,0.002442940,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,2097152,2097152,0.799498080,0.002442939,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,4194304,4194304,1.599411985,0.002442304,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,4194304,4194304,1.599412643,0.002442303,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Consumer,0,8388608,8388608,3.205015111,0.002437586,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,16,Producer,1,8388608,8388608,3.205014067,0.002437587,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,4,4,0.000008150,0.000457102,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,4,4,0.000008150,0.000457102,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,8,8,0.000008365,0.000890728,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,8,8,0.000008365,0.000890728,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,16,16,0.000006932,0.002149712,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,16,16,0.000006932,0.002149712,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,32,32,0.000012870,0.002315607,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,32,32,0.000012870,0.002315607,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,64,64,0.000024748,0.002408502,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,64,64,0.000024748,0.002408502,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,128,128,0.000048642,0.002450773,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,128,128,0.000048642,0.002450773,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,256,256,0.000096785,0.002463394,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,256,256,0.000096785,0.002463394,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,512,512,0.000194628,0.002449994,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,512,512,0.000194628,0.002449994,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,1024,1024,0.000420532,0.002267782,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,1024,1024,0.000420532,0.002267783,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,2048,2048,0.000759041,0.002512840,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,2048,2048,0.000759041,0.002512840,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,4096,4096,0.001486574,0.002566100,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,4096,4096,0.001486574,0.002566100,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,8192,8192,0.002879916,0.002649172,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,8192,8192,0.002879916,0.002649173,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,16384,16384,0.005499697,0.002774478,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,16384,16384,0.005499697,0.002774478,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,32768,32768,0.013690769,0.002229062,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,32768,32768,0.013690769,0.002229062,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,65536,65536,0.025291056,0.002413310,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,65536,65536,0.025291068,0.002413309,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,131072,131072,0.050287871,0.002427431,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,131072,131072,0.050287856,0.002427431,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,262144,262144,0.100623903,0.002426269,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,262144,262144,0.100623880,0.002426269,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,524288,524288,0.201160272,0.002427324,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,524288,524288,0.201160282,0.002427324,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,1048576,1048576,0.402348411,0.002427156,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,1048576,1048576,0.402348307,0.002427157,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,2097152,2097152,0.804426693,0.002427971,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,2097152,2097152,0.804426952,0.002427971,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,4194304,4194304,1.609319981,0.002427267,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,4194304,4194304,1.609320356,0.002427267,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Consumer,0,8388608,8388608,3.218501109,0.002427372,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,32,Producer,1,8388608,8388608,3.218500853,0.002427372,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,4,4,0.000008341,0.000446613,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,4,4,0.000008341,0.000446613,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,8,8,0.000008697,0.000856645,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,8,8,0.000008697,0.000856645,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,16,16,0.000007199,0.002069749,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,16,16,0.000007199,0.002069750,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,32,32,0.000013072,0.002279807,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,32,32,0.000013072,0.002279807,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,64,64,0.000024870,0.002396658,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,64,64,0.000024870,0.002396658,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,128,128,0.000048761,0.002444752,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,128,128,0.000048761,0.002444753,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,256,256,0.000096729,0.002464800,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,256,256,0.000096729,0.002464799,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,512,512,0.000234680,0.002031860,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,512,512,0.000234680,0.002031861,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,1024,1024,0.000387727,0.002459657,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,1024,1024,0.000387727,0.002459656,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,2048,2048,0.000757534,0.002517838,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,2048,2048,0.000757534,0.002517838,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,4096,4096,0.001477187,0.002582407,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,4096,4096,0.001477187,0.002582406,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,8192,8192,0.002862488,0.002665302,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,8192,8192,0.002862488,0.002665302,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,16384,16384,0.005486501,0.002781151,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,16384,16384,0.005486503,0.002781150,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,32768,32768,0.013005376,0.002346536,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Producer,1,32768,32768,0.013005371,0.002346537,mpich/3.4,node03
PT2PT,SPSC,2,1,1,10,64,Consumer,0,65536,65536,0.025013938,0.002440046,mpich/3.4,node03
